TIME;VELOCITY
0.000000;0.000000
20.000000;64.918518
40.000000;111.288895
60.000000;157.659271
80.000000;213.303711
100.000000;259.674072
120.000000;315.318542
140.000000;343.140747
160.000000;380.237061
180.000000;417.333344
200.000000;426.607422
220.000000;482.251892
240.000000;491.525970
260.000000;528.622192
280.000000;537.896301
300.000000;556.444458
320.000000;565.718506
340.000000;602.814819
360.000000;602.814819
380.000000;612.088928
400.000000;612.088928
420.000000;639.911133
440.000000;630.637085
460.000000;639.911133
480.000000;639.911133
500.000000;649.185242
520.000000;649.185242
540.000000;649.185242
560.000000;667.733398
580.000000;667.733398
600.000000;667.733398
620.000000;667.733398
640.000000;686.281494
660.000000;686.281494
680.000000;677.007446
700.000000;695.555542
720.000000;686.281494
740.000000;704.829651
760.000000;686.281494
780.000000;686.281494
800.000000;695.555542
820.000000;704.829651
840.000000;695.555542
860.000000;704.829651
880.000000;686.281494
900.000000;704.829651
920.000000;704.829651
940.000000;704.829651
960.000000;704.829651
980.000000;695.555542
1000.000000;714.103760
1020.000000;704.829651
1040.000000;704.829651
1060.000000;714.103760
1080.000000;714.103760
1100.000000;704.829651
1120.000000;704.829651
1140.000000;723.377808
1160.000000;704.829651
1180.000000;714.103760
1200.000000;714.103760
1220.000000;714.103760
1240.000000;704.829651
1260.000000;704.829651
1280.000000;714.103760
1300.000000;695.555542
1320.000000;723.377808
1340.000000;695.555542
1360.000000;714.103760
1380.000000;704.829651
1400.000000;714.103760
1420.000000;704.829651
1440.000000;704.829651
1460.000000;704.829651
1480.000000;714.103760
1500.000000;695.555542
1520.000000;714.103760
1540.000000;704.829651
1560.000000;704.829651
1580.000000;704.829651
1600.000000;704.829651
1620.000000;686.281494
1640.000000;695.555542
1660.000000;695.555542
1680.000000;704.829651
1700.000000;695.555542
1720.000000;714.103760
1740.000000;704.829651
1760.000000;686.281494
1780.000000;686.281494
1800.000000;695.555542
1820.000000;704.829651
1840.000000;677.007446
1860.000000;704.829651
1880.000000;704.829651
1900.000000;686.281494
1920.000000;695.555542
1940.000000;704.829651
1960.000000;686.281494
1980.000000;704.829651
