TIME;ANGLE VELOCITY
615.000000;523.533325
620.000000;1047.066650
625.000000;523.533325
630.000000;1047.066650
635.000000;523.533325
640.000000;1047.066650
645.000000;523.533325
650.000000;1047.066650
655.000000;523.533325
660.000000;1047.066650
665.000000;523.533325
670.000000;1047.066650
675.000000;523.533325
680.000000;1047.066650
685.000000;523.533325
690.000000;1047.066650
695.000000;785.299988
700.000000;785.299988
705.000000;1047.066650
710.000000;523.533325
715.000000;1047.066650
720.000000;785.299988
725.000000;785.299988
730.000000;785.299988
735.000000;1047.066650
740.000000;785.299988
745.000000;785.299988
750.000000;1047.066650
755.000000;1047.066650
760.000000;523.533325
765.000000;1047.066650
770.000000;1047.066650
775.000000;785.299988
780.000000;785.299988
785.000000;1047.066650
790.000000;1047.066650
795.000000;1047.066650
800.000000;523.533325
805.000000;1047.066650
810.000000;1047.066650
815.000000;785.299988
820.000000;1047.066650
825.000000;785.299988
830.000000;785.299988
835.000000;1047.066650
840.000000;1047.066650
845.000000;785.299988
850.000000;1047.066650
855.000000;1047.066650
860.000000;1047.066650
865.000000;785.299988
870.000000;1047.066650
875.000000;1047.066650
880.000000;785.299988
885.000000;1047.066650
890.000000;1047.066650
895.000000;785.299988
900.000000;1047.066650
905.000000;785.299988
910.000000;1047.066650
915.000000;1047.066650
920.000000;785.299988
925.000000;1047.066650
930.000000;785.299988
935.000000;1047.066650
940.000000;1308.833374
945.000000;785.299988
950.000000;1047.066650
955.000000;1047.066650
960.000000;785.299988
965.000000;1047.066650
970.000000;1047.066650
975.000000;785.299988
980.000000;1308.833374
985.000000;785.299988
990.000000;1047.066650
995.000000;1047.066650
1000.000000;785.299988
1005.000000;1308.833374
1010.000000;1047.066650
1015.000000;1047.066650
1020.000000;1308.833374
1025.000000;785.299988
1030.000000;1047.066650
1035.000000;1047.066650
1040.000000;1308.833374
1045.000000;1047.066650
1050.000000;1308.833374
1055.000000;1047.066650
1060.000000;785.299988
1065.000000;1047.066650
1070.000000;785.299988
1075.000000;1308.833374
1080.000000;1047.066650
1085.000000;785.299988
1090.000000;1047.066650
1095.000000;1047.066650
1100.000000;1047.066650
1105.000000;1047.066650
1110.000000;1047.066650
1115.000000;1047.066650
1120.000000;1047.066650
1125.000000;1047.066650
1130.000000;785.299988
1135.000000;1308.833374
1140.000000;1047.066650
1145.000000;1047.066650
1150.000000;1047.066650
1155.000000;1047.066650
1160.000000;1308.833374
1165.000000;1047.066650
1170.000000;1047.066650
1175.000000;1047.066650
1180.000000;1047.066650
1185.000000;1047.066650
1190.000000;1308.833374
1195.000000;1047.066650
1200.000000;785.299988
1205.000000;1308.833374
1210.000000;1047.066650
1215.000000;1047.066650
1220.000000;1047.066650
1225.000000;1047.066650
1230.000000;1047.066650
1235.000000;1308.833374
1240.000000;785.299988
1245.000000;1308.833374
1250.000000;1047.066650
1255.000000;785.299988
1260.000000;1308.833374
1265.000000;1047.066650
1270.000000;1047.066650
1275.000000;1047.066650
1280.000000;1308.833374
1285.000000;1047.066650
1290.000000;1047.066650
1295.000000;1047.066650
1300.000000;1047.066650
1305.000000;1308.833374
1310.000000;1047.066650
1315.000000;1047.066650
1320.000000;1047.066650
1325.000000;1308.833374
1330.000000;1047.066650
1335.000000;1308.833374
1340.000000;1047.066650
1345.000000;1047.066650
1350.000000;1047.066650
1355.000000;1047.066650
1360.000000;1308.833374
1365.000000;1047.066650
1370.000000;1308.833374
1375.000000;1308.833374
1380.000000;1047.066650
1385.000000;1047.066650
1390.000000;1047.066650
1395.000000;1308.833374
1400.000000;1047.066650
1405.000000;1308.833374
1410.000000;1047.066650
1415.000000;1047.066650
1420.000000;1308.833374
1425.000000;1047.066650
1430.000000;1308.833374
1435.000000;1047.066650
1440.000000;1047.066650
1445.000000;1047.066650
1450.000000;1308.833374
1455.000000;1308.833374
1460.000000;785.299988
1465.000000;1308.833374
1470.000000;1047.066650
1475.000000;1047.066650
1480.000000;1308.833374
1485.000000;1308.833374
1490.000000;785.299988
1495.000000;1308.833374
1500.000000;1047.066650
1505.000000;1047.066650
1510.000000;1308.833374
1515.000000;1308.833374
1520.000000;1047.066650
1525.000000;1047.066650
1530.000000;1047.066650
1535.000000;1308.833374
1540.000000;1308.833374
1545.000000;785.299988
1550.000000;1308.833374
1555.000000;1047.066650
1560.000000;1308.833374
1565.000000;1308.833374
1570.000000;785.299988
1575.000000;1308.833374
1580.000000;1047.066650
1585.000000;1308.833374
1590.000000;1047.066650
1595.000000;1047.066650
1600.000000;1308.833374
1605.000000;1047.066650
1610.000000;1047.066650
1615.000000;1308.833374
1620.000000;1047.066650
1625.000000;1047.066650
1630.000000;1308.833374
1635.000000;785.299988
1640.000000;1308.833374
1645.000000;1308.833374
1650.000000;1047.066650
1655.000000;1047.066650
1660.000000;1308.833374
1665.000000;1047.066650
1670.000000;1308.833374
1675.000000;785.299988
1680.000000;1308.833374
1685.000000;1308.833374
1690.000000;1047.066650
1695.000000;1308.833374
1700.000000;1047.066650
1705.000000;1308.833374
1710.000000;1047.066650
1715.000000;1308.833374
1720.000000;1047.066650
1725.000000;1047.066650
1730.000000;1308.833374
1735.000000;1047.066650
1740.000000;1308.833374
1745.000000;1047.066650
1750.000000;1047.066650
1755.000000;1308.833374
1760.000000;1308.833374
1765.000000;785.299988
1770.000000;1308.833374
1775.000000;1308.833374
1780.000000;1047.066650
1785.000000;1047.066650
1790.000000;1308.833374
1795.000000;1047.066650
1800.000000;1047.066650
1805.000000;1047.066650
1810.000000;1308.833374
1815.000000;1308.833374
1820.000000;1047.066650
1825.000000;1047.066650
1830.000000;1308.833374
1835.000000;1308.833374
1840.000000;1047.066650
1845.000000;1047.066650
1850.000000;1308.833374
1855.000000;1308.833374
1860.000000;1047.066650
1865.000000;1308.833374
1870.000000;1308.833374
1875.000000;1308.833374
1880.000000;1047.066650
1885.000000;1308.833374
1890.000000;1308.833374
1895.000000;785.299988
1900.000000;1308.833374
1905.000000;1308.833374
1910.000000;1047.066650
1915.000000;1308.833374
1920.000000;1308.833374
1925.000000;1047.066650
1930.000000;1047.066650
1935.000000;1308.833374
1940.000000;1047.066650
1945.000000;1047.066650
1950.000000;1308.833374
1955.000000;1308.833374
1960.000000;1308.833374
1965.000000;1047.066650
1970.000000;1570.599976
1975.000000;1047.066650
1980.000000;1047.066650
1985.000000;1308.833374
1990.000000;1047.066650
1995.000000;1308.833374
2000.000000;1047.066650
2005.000000;1047.066650
2010.000000;1308.833374
2015.000000;1308.833374
2020.000000;1047.066650
2025.000000;1308.833374
2030.000000;1047.066650
2035.000000;1308.833374
2040.000000;1308.833374
2045.000000;785.299988
2050.000000;1308.833374
2055.000000;1308.833374
2060.000000;1047.066650
2065.000000;1308.833374
2070.000000;1047.066650
2075.000000;1308.833374
2080.000000;1308.833374
2085.000000;1308.833374
2090.000000;785.299988
2095.000000;1308.833374
2100.000000;1308.833374
2105.000000;1047.066650
2110.000000;1047.066650
2115.000000;1308.833374
2120.000000;1047.066650
2125.000000;1047.066650
2130.000000;1308.833374
2135.000000;1047.066650
2140.000000;1308.833374
2145.000000;1047.066650
2150.000000;1308.833374
2155.000000;1308.833374
2160.000000;785.299988
2165.000000;1308.833374
2170.000000;1308.833374
2175.000000;1308.833374
2180.000000;785.299988
2185.000000;1308.833374
2190.000000;1308.833374
2195.000000;1308.833374
2200.000000;1047.066650
2205.000000;1308.833374
2210.000000;1308.833374
2215.000000;785.299988
2220.000000;1308.833374
2225.000000;1308.833374
2230.000000;1308.833374
2235.000000;1308.833374
2240.000000;785.299988
2245.000000;1308.833374
2250.000000;1308.833374
2255.000000;1308.833374
2260.000000;785.299988
2265.000000;1308.833374
2270.000000;1308.833374
2275.000000;1047.066650
2280.000000;1047.066650
2285.000000;1308.833374
2290.000000;1308.833374
2295.000000;1047.066650
2300.000000;1047.066650
2305.000000;1308.833374
2310.000000;1308.833374
2315.000000;1047.066650
2320.000000;1047.066650
2325.000000;1308.833374
2330.000000;1308.833374
2335.000000;1308.833374
2340.000000;1047.066650
2345.000000;1308.833374
2350.000000;1308.833374
2355.000000;1047.066650
2360.000000;1308.833374
2365.000000;1047.066650
2370.000000;1308.833374
2375.000000;1308.833374
2380.000000;1308.833374
2385.000000;1308.833374
2390.000000;1047.066650
2395.000000;1047.066650
2400.000000;1570.599976
2405.000000;1308.833374
2410.000000;1047.066650
2415.000000;1308.833374
2420.000000;1047.066650
2425.000000;1308.833374
2430.000000;1308.833374
2435.000000;1047.066650
2440.000000;1308.833374
2445.000000;1047.066650
2450.000000;1308.833374
2455.000000;1308.833374
2460.000000;1047.066650
2465.000000;1308.833374
2470.000000;1308.833374
2475.000000;1308.833374
2480.000000;785.299988
2485.000000;1308.833374
2490.000000;1308.833374
2495.000000;1047.066650
2500.000000;1308.833374
2505.000000;1308.833374
2510.000000;1047.066650
2515.000000;1308.833374
2520.000000;1308.833374
2525.000000;1047.066650
2530.000000;1308.833374
2535.000000;1047.066650
2540.000000;1308.833374
2545.000000;1308.833374
2550.000000;1047.066650
2555.000000;1308.833374
2560.000000;1308.833374
2565.000000;1047.066650
2570.000000;1308.833374
2575.000000;1308.833374
2580.000000;1047.066650
2585.000000;1308.833374
2590.000000;1047.066650
2595.000000;1308.833374
2600.000000;1047.066650
2605.000000;1047.066650
2610.000000;1308.833374
2615.000000;1308.833374
2620.000000;1047.066650
2625.000000;1047.066650
2630.000000;1308.833374
2635.000000;1308.833374
2640.000000;1047.066650
2645.000000;1047.066650
2650.000000;1308.833374
2655.000000;1308.833374
2660.000000;1047.066650
2665.000000;1308.833374
2670.000000;1308.833374
2675.000000;1047.066650
2680.000000;1047.066650
2685.000000;1308.833374
2690.000000;1308.833374
2695.000000;1308.833374
2700.000000;1047.066650
2705.000000;1047.066650
2710.000000;1308.833374
2715.000000;1308.833374
2720.000000;1308.833374
2725.000000;1308.833374
2730.000000;1308.833374
2735.000000;1308.833374
2740.000000;785.299988
2745.000000;1308.833374
2750.000000;1308.833374
2755.000000;1047.066650
2760.000000;1047.066650
2765.000000;1308.833374
2770.000000;1308.833374
2775.000000;1308.833374
2780.000000;785.299988
2785.000000;1308.833374
2790.000000;1308.833374
2795.000000;1308.833374
2800.000000;1308.833374
2805.000000;785.299988
2810.000000;1308.833374
2815.000000;1308.833374
2820.000000;1308.833374
2825.000000;1308.833374
2830.000000;1047.066650
2835.000000;1047.066650
2840.000000;1308.833374
2845.000000;1308.833374
2850.000000;1308.833374
2855.000000;1047.066650
2860.000000;1308.833374
2865.000000;1308.833374
2870.000000;1308.833374
2875.000000;1308.833374
2880.000000;1047.066650
2885.000000;1308.833374
2890.000000;1308.833374
2895.000000;1047.066650
2900.000000;1308.833374
2905.000000;1047.066650
2910.000000;1308.833374
2915.000000;1308.833374
2920.000000;1308.833374
2925.000000;1308.833374
2930.000000;1047.066650
2935.000000;1570.599976
2940.000000;785.299988
2945.000000;1308.833374
2950.000000;1308.833374
2955.000000;1308.833374
2960.000000;1308.833374
2965.000000;1047.066650
2970.000000;1047.066650
2975.000000;1308.833374
2980.000000;1047.066650
2985.000000;1308.833374
2990.000000;1308.833374
2995.000000;1047.066650
