TIME;ANGLE VELOCITY
257.000000;0.000000
258.000000;1308.833374
259.000000;0.000000
260.000000;1308.833374
261.000000;0.000000
262.000000;0.000000
263.000000;0.000000
264.000000;1308.833374
265.000000;0.000000
266.000000;1308.833374
267.000000;0.000000
268.000000;0.000000
269.000000;0.000000
270.000000;1308.833374
271.000000;0.000000
272.000000;0.000000
273.000000;1308.833374
274.000000;0.000000
275.000000;0.000000
276.000000;1308.833374
277.000000;0.000000
278.000000;1308.833374
279.000000;0.000000
280.000000;0.000000
281.000000;1308.833374
282.000000;0.000000
283.000000;0.000000
284.000000;1308.833374
285.000000;0.000000
286.000000;0.000000
287.000000;1308.833374
288.000000;0.000000
289.000000;0.000000
290.000000;1308.833374
291.000000;0.000000
292.000000;1308.833374
293.000000;0.000000
294.000000;0.000000
295.000000;0.000000
296.000000;1308.833374
297.000000;1308.833374
298.000000;0.000000
299.000000;0.000000
300.000000;0.000000
301.000000;1308.833374
302.000000;1308.833374
303.000000;0.000000
304.000000;0.000000
305.000000;0.000000
306.000000;0.000000
307.000000;1308.833374
308.000000;1308.833374
309.000000;0.000000
310.000000;0.000000
311.000000;0.000000
312.000000;1308.833374
313.000000;1308.833374
314.000000;0.000000
315.000000;0.000000
316.000000;0.000000
317.000000;0.000000
318.000000;2617.666748
319.000000;0.000000
320.000000;0.000000
321.000000;0.000000
322.000000;0.000000
323.000000;2617.666748
324.000000;0.000000
325.000000;0.000000
326.000000;0.000000
327.000000;0.000000
328.000000;2617.666748
329.000000;0.000000
330.000000;0.000000
331.000000;0.000000
332.000000;1308.833374
333.000000;0.000000
334.000000;1308.833374
335.000000;0.000000
336.000000;0.000000
337.000000;1308.833374
338.000000;0.000000
339.000000;1308.833374
340.000000;0.000000
341.000000;0.000000
342.000000;1308.833374
343.000000;0.000000
344.000000;1308.833374
345.000000;0.000000
346.000000;1308.833374
347.000000;0.000000
348.000000;0.000000
349.000000;0.000000
350.000000;2617.666748
351.000000;0.000000
352.000000;0.000000
353.000000;0.000000
354.000000;0.000000
355.000000;2617.666748
356.000000;0.000000
357.000000;0.000000
358.000000;0.000000
359.000000;0.000000
360.000000;2617.666748
361.000000;0.000000
362.000000;0.000000
363.000000;0.000000
364.000000;2617.666748
365.000000;0.000000
366.000000;0.000000
367.000000;0.000000
368.000000;0.000000
369.000000;1308.833374
370.000000;1308.833374
371.000000;0.000000
372.000000;0.000000
373.000000;1308.833374
374.000000;0.000000
375.000000;1308.833374
376.000000;0.000000
377.000000;0.000000
378.000000;1308.833374
379.000000;0.000000
380.000000;1308.833374
381.000000;0.000000
382.000000;1308.833374
383.000000;0.000000
384.000000;0.000000
385.000000;1308.833374
386.000000;0.000000
387.000000;1308.833374
388.000000;0.000000
389.000000;0.000000
390.000000;1308.833374
391.000000;1308.833374
392.000000;0.000000
393.000000;0.000000
394.000000;0.000000
395.000000;2617.666748
396.000000;0.000000
397.000000;0.000000
398.000000;0.000000
399.000000;0.000000
400.000000;2617.666748
401.000000;0.000000
402.000000;0.000000
403.000000;0.000000
404.000000;2617.666748
405.000000;0.000000
406.000000;0.000000
407.000000;0.000000
408.000000;0.000000
409.000000;2617.666748
410.000000;0.000000
411.000000;0.000000
412.000000;0.000000
413.000000;1308.833374
414.000000;1308.833374
415.000000;0.000000
416.000000;0.000000
417.000000;1308.833374
418.000000;0.000000
419.000000;1308.833374
420.000000;0.000000
421.000000;1308.833374
422.000000;0.000000
423.000000;1308.833374
424.000000;0.000000
425.000000;1308.833374
426.000000;0.000000
427.000000;0.000000
428.000000;1308.833374
429.000000;1308.833374
430.000000;0.000000
431.000000;0.000000
432.000000;1308.833374
433.000000;0.000000
434.000000;1308.833374
435.000000;0.000000
436.000000;1308.833374
437.000000;0.000000
438.000000;1308.833374
439.000000;0.000000
440.000000;0.000000
441.000000;1308.833374
442.000000;1308.833374
443.000000;0.000000
444.000000;0.000000
445.000000;1308.833374
446.000000;1308.833374
447.000000;0.000000
448.000000;0.000000
449.000000;1308.833374
450.000000;1308.833374
451.000000;0.000000
452.000000;0.000000
453.000000;1308.833374
454.000000;1308.833374
455.000000;0.000000
456.000000;0.000000
457.000000;1308.833374
458.000000;1308.833374
459.000000;0.000000
460.000000;0.000000
461.000000;0.000000
462.000000;2617.666748
463.000000;0.000000
464.000000;0.000000
465.000000;0.000000
466.000000;2617.666748
467.000000;0.000000
468.000000;0.000000
469.000000;0.000000
470.000000;2617.666748
471.000000;0.000000
472.000000;0.000000
473.000000;1308.833374
474.000000;1308.833374
475.000000;0.000000
476.000000;0.000000
477.000000;1308.833374
478.000000;0.000000
479.000000;1308.833374
480.000000;0.000000
481.000000;1308.833374
482.000000;0.000000
483.000000;1308.833374
484.000000;1308.833374
485.000000;0.000000
486.000000;0.000000
487.000000;0.000000
488.000000;2617.666748
489.000000;0.000000
490.000000;0.000000
491.000000;0.000000
492.000000;2617.666748
493.000000;0.000000
494.000000;0.000000
495.000000;1308.833374
496.000000;1308.833374
497.000000;0.000000
498.000000;0.000000
499.000000;1308.833374
500.000000;1308.833374
501.000000;0.000000
502.000000;1308.833374
503.000000;0.000000
504.000000;1308.833374
505.000000;0.000000
506.000000;1308.833374
507.000000;0.000000
508.000000;1308.833374
509.000000;0.000000
510.000000;1308.833374
511.000000;0.000000
512.000000;1308.833374
513.000000;0.000000
514.000000;1308.833374
515.000000;0.000000
516.000000;1308.833374
517.000000;1308.833374
518.000000;0.000000
519.000000;0.000000
520.000000;1308.833374
521.000000;1308.833374
522.000000;0.000000
523.000000;0.000000
524.000000;1308.833374
525.000000;1308.833374
526.000000;0.000000
527.000000;0.000000
528.000000;2617.666748
529.000000;0.000000
530.000000;0.000000
531.000000;1308.833374
532.000000;1308.833374
533.000000;0.000000
534.000000;1308.833374
535.000000;0.000000
536.000000;1308.833374
537.000000;0.000000
538.000000;1308.833374
539.000000;0.000000
540.000000;1308.833374
541.000000;1308.833374
542.000000;0.000000
543.000000;0.000000
544.000000;1308.833374
545.000000;1308.833374
546.000000;0.000000
547.000000;1308.833374
548.000000;1308.833374
549.000000;0.000000
550.000000;0.000000
551.000000;1308.833374
552.000000;1308.833374
553.000000;0.000000
554.000000;0.000000
555.000000;2617.666748
556.000000;0.000000
557.000000;0.000000
558.000000;0.000000
559.000000;2617.666748
560.000000;0.000000
561.000000;0.000000
562.000000;1308.833374
563.000000;1308.833374
564.000000;0.000000
565.000000;1308.833374
566.000000;1308.833374
567.000000;0.000000
568.000000;0.000000
569.000000;1308.833374
570.000000;1308.833374
571.000000;0.000000
572.000000;1308.833374
573.000000;0.000000
574.000000;1308.833374
575.000000;1308.833374
576.000000;0.000000
577.000000;1308.833374
578.000000;1308.833374
579.000000;0.000000
580.000000;0.000000
581.000000;2617.666748
582.000000;0.000000
583.000000;0.000000
584.000000;0.000000
585.000000;2617.666748
586.000000;0.000000
587.000000;0.000000
588.000000;1308.833374
589.000000;1308.833374
590.000000;0.000000
591.000000;1308.833374
592.000000;1308.833374
593.000000;0.000000
594.000000;1308.833374
595.000000;0.000000
596.000000;1308.833374
597.000000;1308.833374
598.000000;0.000000
599.000000;0.000000
600.000000;1308.833374
601.000000;1308.833374
602.000000;0.000000
603.000000;1308.833374
604.000000;1308.833374
605.000000;0.000000
606.000000;0.000000
607.000000;2617.666748
608.000000;0.000000
609.000000;0.000000
610.000000;1308.833374
611.000000;1308.833374
612.000000;0.000000
613.000000;1308.833374
614.000000;1308.833374
615.000000;0.000000
616.000000;0.000000
617.000000;1308.833374
618.000000;1308.833374
619.000000;0.000000
620.000000;1308.833374
621.000000;1308.833374
622.000000;0.000000
623.000000;0.000000
624.000000;1308.833374
625.000000;1308.833374
626.000000;0.000000
627.000000;1308.833374
628.000000;1308.833374
629.000000;0.000000
630.000000;1308.833374
631.000000;1308.833374
632.000000;0.000000
633.000000;0.000000
634.000000;2617.666748
635.000000;0.000000
636.000000;0.000000
637.000000;1308.833374
638.000000;1308.833374
639.000000;0.000000
640.000000;1308.833374
641.000000;1308.833374
642.000000;0.000000
643.000000;0.000000
644.000000;2617.666748
645.000000;0.000000
646.000000;0.000000
647.000000;2617.666748
648.000000;0.000000
649.000000;0.000000
650.000000;0.000000
651.000000;2617.666748
652.000000;0.000000
653.000000;0.000000
654.000000;2617.666748
655.000000;0.000000
656.000000;0.000000
657.000000;2617.666748
658.000000;0.000000
659.000000;0.000000
660.000000;2617.666748
661.000000;0.000000
662.000000;0.000000
663.000000;1308.833374
664.000000;1308.833374
665.000000;0.000000
666.000000;1308.833374
667.000000;1308.833374
668.000000;0.000000
669.000000;1308.833374
670.000000;1308.833374
671.000000;0.000000
672.000000;1308.833374
673.000000;1308.833374
674.000000;0.000000
675.000000;0.000000
676.000000;1308.833374
677.000000;1308.833374
678.000000;1308.833374
679.000000;0.000000
680.000000;1308.833374
681.000000;1308.833374
682.000000;0.000000
683.000000;1308.833374
684.000000;0.000000
685.000000;1308.833374
686.000000;1308.833374
687.000000;1308.833374
688.000000;0.000000
689.000000;1308.833374
690.000000;1308.833374
691.000000;0.000000
692.000000;1308.833374
693.000000;0.000000
694.000000;1308.833374
695.000000;1308.833374
696.000000;1308.833374
697.000000;0.000000
698.000000;1308.833374
699.000000;1308.833374
700.000000;0.000000
701.000000;1308.833374
702.000000;1308.833374
703.000000;0.000000
704.000000;1308.833374
705.000000;1308.833374
706.000000;0.000000
707.000000;1308.833374
708.000000;1308.833374
709.000000;0.000000
710.000000;1308.833374
711.000000;1308.833374
712.000000;0.000000
713.000000;1308.833374
714.000000;1308.833374
715.000000;0.000000
716.000000;1308.833374
717.000000;1308.833374
718.000000;0.000000
719.000000;1308.833374
720.000000;1308.833374
721.000000;1308.833374
722.000000;0.000000
723.000000;1308.833374
724.000000;1308.833374
725.000000;1308.833374
726.000000;0.000000
727.000000;1308.833374
728.000000;0.000000
729.000000;1308.833374
730.000000;1308.833374
731.000000;1308.833374
732.000000;1308.833374
733.000000;0.000000
734.000000;1308.833374
735.000000;1308.833374
736.000000;0.000000
737.000000;1308.833374
738.000000;1308.833374
739.000000;0.000000
740.000000;1308.833374
741.000000;1308.833374
742.000000;0.000000
743.000000;1308.833374
744.000000;1308.833374
745.000000;1308.833374
746.000000;0.000000
747.000000;1308.833374
748.000000;1308.833374
749.000000;1308.833374
750.000000;0.000000
751.000000;1308.833374
752.000000;1308.833374
753.000000;0.000000
754.000000;1308.833374
755.000000;1308.833374
756.000000;1308.833374
757.000000;0.000000
758.000000;1308.833374
759.000000;1308.833374
760.000000;0.000000
761.000000;1308.833374
762.000000;1308.833374
763.000000;0.000000
764.000000;2617.666748
765.000000;0.000000
766.000000;1308.833374
767.000000;1308.833374
768.000000;0.000000
769.000000;0.000000
770.000000;2617.666748
771.000000;0.000000
772.000000;1308.833374
773.000000;1308.833374
774.000000;0.000000
775.000000;1308.833374
776.000000;1308.833374
777.000000;0.000000
778.000000;2617.666748
779.000000;0.000000
780.000000;0.000000
781.000000;2617.666748
782.000000;0.000000
783.000000;1308.833374
784.000000;1308.833374
785.000000;0.000000
786.000000;2617.666748
787.000000;0.000000
788.000000;0.000000
789.000000;2617.666748
790.000000;0.000000
791.000000;0.000000
792.000000;2617.666748
793.000000;0.000000
794.000000;0.000000
795.000000;2617.666748
796.000000;0.000000
797.000000;1308.833374
798.000000;1308.833374
799.000000;0.000000
800.000000;2617.666748
801.000000;0.000000
802.000000;1308.833374
803.000000;1308.833374
804.000000;0.000000
805.000000;1308.833374
806.000000;1308.833374
807.000000;1308.833374
808.000000;0.000000
809.000000;1308.833374
810.000000;1308.833374
811.000000;1308.833374
812.000000;0.000000
813.000000;1308.833374
814.000000;1308.833374
815.000000;0.000000
816.000000;1308.833374
817.000000;1308.833374
818.000000;1308.833374
819.000000;0.000000
820.000000;1308.833374
821.000000;1308.833374
822.000000;0.000000
823.000000;2617.666748
824.000000;0.000000
825.000000;0.000000
826.000000;2617.666748
827.000000;0.000000
828.000000;1308.833374
829.000000;1308.833374
830.000000;0.000000
831.000000;2617.666748
832.000000;0.000000
833.000000;0.000000
834.000000;2617.666748
835.000000;0.000000
836.000000;1308.833374
837.000000;0.000000
838.000000;1308.833374
839.000000;1308.833374
840.000000;0.000000
841.000000;2617.666748
842.000000;0.000000
843.000000;0.000000
844.000000;2617.666748
845.000000;0.000000
846.000000;1308.833374
847.000000;1308.833374
848.000000;0.000000
849.000000;1308.833374
850.000000;1308.833374
851.000000;1308.833374
852.000000;0.000000
853.000000;2617.666748
854.000000;0.000000
855.000000;0.000000
856.000000;2617.666748
857.000000;0.000000
858.000000;1308.833374
859.000000;1308.833374
860.000000;0.000000
861.000000;1308.833374
862.000000;1308.833374
863.000000;1308.833374
864.000000;0.000000
865.000000;1308.833374
866.000000;1308.833374
867.000000;0.000000
868.000000;2617.666748
869.000000;0.000000
870.000000;2617.666748
871.000000;0.000000
872.000000;0.000000
873.000000;2617.666748
874.000000;0.000000
875.000000;1308.833374
876.000000;1308.833374
877.000000;0.000000
878.000000;1308.833374
879.000000;1308.833374
880.000000;1308.833374
881.000000;0.000000
882.000000;2617.666748
883.000000;0.000000
884.000000;0.000000
885.000000;2617.666748
886.000000;0.000000
887.000000;1308.833374
888.000000;1308.833374
889.000000;1308.833374
890.000000;0.000000
891.000000;2617.666748
892.000000;0.000000
893.000000;1308.833374
894.000000;1308.833374
895.000000;1308.833374
896.000000;0.000000
897.000000;1308.833374
898.000000;1308.833374
899.000000;0.000000
900.000000;2617.666748
901.000000;0.000000
902.000000;0.000000
903.000000;2617.666748
904.000000;0.000000
905.000000;1308.833374
906.000000;1308.833374
907.000000;1308.833374
908.000000;0.000000
909.000000;1308.833374
910.000000;1308.833374
911.000000;0.000000
912.000000;2617.666748
913.000000;0.000000
914.000000;1308.833374
915.000000;1308.833374
916.000000;0.000000
917.000000;1308.833374
918.000000;1308.833374
919.000000;1308.833374
920.000000;0.000000
921.000000;2617.666748
922.000000;0.000000
923.000000;1308.833374
924.000000;1308.833374
925.000000;0.000000
926.000000;2617.666748
927.000000;0.000000
928.000000;0.000000
929.000000;2617.666748
930.000000;0.000000
931.000000;1308.833374
932.000000;1308.833374
933.000000;1308.833374
934.000000;0.000000
935.000000;1308.833374
936.000000;1308.833374
937.000000;0.000000
938.000000;2617.666748
939.000000;0.000000
940.000000;1308.833374
941.000000;1308.833374
942.000000;1308.833374
943.000000;0.000000
944.000000;1308.833374
945.000000;1308.833374
946.000000;1308.833374
947.000000;1308.833374
948.000000;0.000000
949.000000;2617.666748
950.000000;0.000000
951.000000;0.000000
952.000000;2617.666748
953.000000;0.000000
954.000000;1308.833374
955.000000;1308.833374
956.000000;1308.833374
957.000000;0.000000
958.000000;1308.833374
959.000000;1308.833374
960.000000;0.000000
961.000000;2617.666748
962.000000;0.000000
963.000000;1308.833374
964.000000;1308.833374
965.000000;0.000000
966.000000;2617.666748
967.000000;0.000000
968.000000;1308.833374
969.000000;1308.833374
970.000000;1308.833374
971.000000;0.000000
972.000000;1308.833374
973.000000;1308.833374
974.000000;0.000000
975.000000;2617.666748
976.000000;0.000000
977.000000;1308.833374
978.000000;1308.833374
979.000000;1308.833374
980.000000;0.000000
981.000000;2617.666748
982.000000;0.000000
983.000000;1308.833374
984.000000;1308.833374
985.000000;0.000000
986.000000;1308.833374
987.000000;1308.833374
988.000000;1308.833374
989.000000;0.000000
990.000000;2617.666748
991.000000;0.000000
992.000000;1308.833374
993.000000;1308.833374
994.000000;1308.833374
995.000000;0.000000
996.000000;2617.666748
997.000000;0.000000
998.000000;1308.833374
999.000000;1308.833374
1000.000000;0.000000
1001.000000;2617.666748
1002.000000;0.000000
1003.000000;1308.833374
1004.000000;1308.833374
1005.000000;1308.833374
1006.000000;0.000000
1007.000000;2617.666748
1008.000000;0.000000
1009.000000;1308.833374
1010.000000;1308.833374
1011.000000;0.000000
1012.000000;1308.833374
1013.000000;1308.833374
1014.000000;1308.833374
1015.000000;1308.833374
1016.000000;1308.833374
1017.000000;0.000000
1018.000000;2617.666748
1019.000000;0.000000
1020.000000;1308.833374
1021.000000;1308.833374
1022.000000;1308.833374
1023.000000;0.000000
1024.000000;2617.666748
1025.000000;0.000000
1026.000000;2617.666748
1027.000000;0.000000
1028.000000;2617.666748
1029.000000;0.000000
1030.000000;1308.833374
1031.000000;1308.833374
1032.000000;0.000000
1033.000000;1308.833374
1034.000000;1308.833374
1035.000000;1308.833374
1036.000000;0.000000
1037.000000;2617.666748
1038.000000;0.000000
1039.000000;1308.833374
1040.000000;1308.833374
1041.000000;1308.833374
1042.000000;0.000000
1043.000000;2617.666748
1044.000000;0.000000
1045.000000;1308.833374
1046.000000;1308.833374
1047.000000;0.000000
1048.000000;2617.666748
1049.000000;0.000000
1050.000000;1308.833374
1051.000000;1308.833374
1052.000000;0.000000
1053.000000;1308.833374
1054.000000;1308.833374
1055.000000;1308.833374
1056.000000;0.000000
1057.000000;2617.666748
1058.000000;0.000000
1059.000000;1308.833374
1060.000000;1308.833374
1061.000000;1308.833374
1062.000000;0.000000
1063.000000;2617.666748
1064.000000;0.000000
1065.000000;0.000000
1066.000000;2617.666748
1067.000000;0.000000
1068.000000;1308.833374
1069.000000;1308.833374
1070.000000;1308.833374
1071.000000;1308.833374
1072.000000;1308.833374
1073.000000;0.000000
1074.000000;2617.666748
1075.000000;0.000000
1076.000000;1308.833374
1077.000000;1308.833374
1078.000000;0.000000
1079.000000;1308.833374
1080.000000;1308.833374
1081.000000;1308.833374
1082.000000;0.000000
1083.000000;2617.666748
1084.000000;0.000000
1085.000000;1308.833374
1086.000000;1308.833374
1087.000000;1308.833374
1088.000000;0.000000
1089.000000;1308.833374
1090.000000;1308.833374
1091.000000;1308.833374
1092.000000;1308.833374
1093.000000;0.000000
1094.000000;2617.666748
1095.000000;0.000000
1096.000000;1308.833374
1097.000000;1308.833374
1098.000000;0.000000
1099.000000;2617.666748
1100.000000;0.000000
1101.000000;1308.833374
1102.000000;1308.833374
1103.000000;1308.833374
1104.000000;0.000000
1105.000000;2617.666748
1106.000000;0.000000
1107.000000;2617.666748
1108.000000;0.000000
1109.000000;1308.833374
1110.000000;1308.833374
1111.000000;1308.833374
1112.000000;0.000000
1113.000000;2617.666748
1114.000000;0.000000
1115.000000;2617.666748
1116.000000;0.000000
1117.000000;0.000000
1118.000000;2617.666748
1119.000000;0.000000
1120.000000;1308.833374
1121.000000;1308.833374
1122.000000;1308.833374
1123.000000;1308.833374
1124.000000;1308.833374
1125.000000;0.000000
1126.000000;2617.666748
1127.000000;0.000000
1128.000000;1308.833374
1129.000000;1308.833374
1130.000000;1308.833374
1131.000000;0.000000
1132.000000;2617.666748
1133.000000;0.000000
1134.000000;1308.833374
1135.000000;1308.833374
1136.000000;0.000000
1137.000000;2617.666748
1138.000000;0.000000
1139.000000;1308.833374
1140.000000;1308.833374
1141.000000;1308.833374
1142.000000;0.000000
1143.000000;2617.666748
1144.000000;0.000000
1145.000000;1308.833374
1146.000000;1308.833374
1147.000000;1308.833374
1148.000000;1308.833374
1149.000000;1308.833374
1150.000000;0.000000
1151.000000;2617.666748
1152.000000;0.000000
1153.000000;1308.833374
1154.000000;1308.833374
1155.000000;1308.833374
1156.000000;2617.666748
1157.000000;0.000000
1158.000000;0.000000
1159.000000;2617.666748
1160.000000;0.000000
1161.000000;1308.833374
1162.000000;1308.833374
1163.000000;1308.833374
1164.000000;0.000000
1165.000000;2617.666748
1166.000000;0.000000
1167.000000;2617.666748
1168.000000;0.000000
1169.000000;1308.833374
1170.000000;1308.833374
1171.000000;1308.833374
1172.000000;0.000000
1173.000000;2617.666748
1174.000000;0.000000
1175.000000;1308.833374
1176.000000;1308.833374
1177.000000;1308.833374
1178.000000;0.000000
1179.000000;1308.833374
1180.000000;1308.833374
1181.000000;1308.833374
1182.000000;1308.833374
1183.000000;0.000000
1184.000000;2617.666748
1185.000000;0.000000
1186.000000;1308.833374
1187.000000;1308.833374
1188.000000;1308.833374
1189.000000;1308.833374
1190.000000;1308.833374
1191.000000;0.000000
1192.000000;2617.666748
1193.000000;0.000000
1194.000000;0.000000
1195.000000;2617.666748
1196.000000;1308.833374
1197.000000;0.000000
1198.000000;1308.833374
1199.000000;1308.833374
1200.000000;1308.833374
1201.000000;1308.833374
1202.000000;0.000000
1203.000000;2617.666748
1204.000000;0.000000
1205.000000;1308.833374
1206.000000;1308.833374
1207.000000;1308.833374
1208.000000;1308.833374
1209.000000;1308.833374
1210.000000;0.000000
1211.000000;2617.666748
1212.000000;0.000000
1213.000000;1308.833374
1214.000000;1308.833374
1215.000000;1308.833374
1216.000000;0.000000
1217.000000;2617.666748
1218.000000;0.000000
1219.000000;2617.666748
1220.000000;0.000000
1221.000000;1308.833374
1222.000000;1308.833374
1223.000000;1308.833374
1224.000000;0.000000
1225.000000;2617.666748
1226.000000;0.000000
1227.000000;1308.833374
1228.000000;1308.833374
1229.000000;1308.833374
1230.000000;0.000000
1231.000000;2617.666748
1232.000000;0.000000
1233.000000;1308.833374
1234.000000;1308.833374
1235.000000;1308.833374
1236.000000;0.000000
1237.000000;2617.666748
1238.000000;0.000000
1239.000000;1308.833374
1240.000000;1308.833374
1241.000000;1308.833374
1242.000000;0.000000
1243.000000;2617.666748
1244.000000;0.000000
1245.000000;1308.833374
1246.000000;1308.833374
1247.000000;1308.833374
1248.000000;1308.833374
1249.000000;1308.833374
1250.000000;0.000000
1251.000000;2617.666748
1252.000000;0.000000
1253.000000;1308.833374
1254.000000;1308.833374
1255.000000;1308.833374
1256.000000;0.000000
1257.000000;2617.666748
1258.000000;0.000000
1259.000000;1308.833374
1260.000000;1308.833374
1261.000000;1308.833374
1262.000000;0.000000
1263.000000;2617.666748
1264.000000;0.000000
1265.000000;2617.666748
1266.000000;0.000000
1267.000000;1308.833374
1268.000000;1308.833374
1269.000000;1308.833374
1270.000000;1308.833374
1271.000000;1308.833374
1272.000000;0.000000
1273.000000;2617.666748
1274.000000;0.000000
1275.000000;2617.666748
1276.000000;0.000000
1277.000000;1308.833374
1278.000000;1308.833374
1279.000000;1308.833374
1280.000000;2617.666748
1281.000000;0.000000
1282.000000;0.000000
1283.000000;2617.666748
1284.000000;0.000000
1285.000000;1308.833374
1286.000000;1308.833374
1287.000000;1308.833374
1288.000000;1308.833374
1289.000000;1308.833374
1290.000000;2617.666748
1291.000000;0.000000
1292.000000;2617.666748
1293.000000;0.000000
1294.000000;1308.833374
1295.000000;1308.833374
1296.000000;1308.833374
1297.000000;1308.833374
1298.000000;1308.833374
1299.000000;0.000000
1300.000000;2617.666748
1301.000000;0.000000
1302.000000;1308.833374
