TIME;VELOCITY
278.000000;98.619934
279.000000;99.330635
280.000000;99.971962
281.000000;100.535416
282.000000;101.017723
283.000000;103.635391
284.000000;104.772766
285.000000;105.233475
286.000000;105.759628
287.000000;104.860458
288.000000;105.441582
289.000000;105.991943
290.000000;106.501732
291.000000;106.231461
292.000000;105.887238
293.000000;108.382523
294.000000;109.347137
295.000000;109.593857
296.000000;109.867401
297.000000;110.162544
298.000000;110.478622
299.000000;110.814346
300.000000;111.161179
301.000000;111.521103
302.000000;110.402054
303.000000;112.199089
304.000000;112.493576
305.000000;113.524277
306.000000;114.579201
307.000000;114.221237
308.000000;113.915619
309.000000;114.335106
310.000000;114.738876
311.000000;115.117783
312.000000;116.955383
313.000000;117.342789
314.000000;116.294426
315.000000;117.456009
316.000000;118.600601
317.000000;119.039047
318.000000;119.512848
319.000000;120.012161
320.000000;120.536354
321.000000;121.822937
322.000000;121.677002
323.000000;122.284958
324.000000;122.893562
325.000000;122.015335
326.000000;123.290787
327.000000;124.494919
328.000000;124.937965
329.000000;125.356140
330.000000;127.234314
331.000000;127.655098
332.000000;128.127594
333.000000;127.901169
334.000000;127.688477
335.000000;128.170135
336.000000;127.856003
337.000000;128.933838
338.000000;129.204758
339.000000;130.901672
340.000000;131.107147
341.000000;131.330292
342.000000;131.567200
343.000000;131.812607
344.000000;132.069153
345.000000;132.327637
346.000000;132.593979
347.000000;132.860352
348.000000;133.128647
349.000000;133.396301
350.000000;133.653473
351.000000;133.904114
352.000000;134.141678
353.000000;134.367462
354.000000;134.576874
355.000000;136.251526
356.000000;137.224640
357.000000;136.066330
358.000000;135.697876
359.000000;136.049301
360.000000;136.368011
361.000000;136.652008
362.000000;136.901352
363.000000;138.597595
364.000000;138.828613
365.000000;139.098236
366.000000;139.406479
367.000000;139.003357
368.000000;140.081146
369.000000;139.702271
370.000000;140.805603
371.000000;141.169464
372.000000;141.551636
373.000000;141.948212
374.000000;142.351349
375.000000;142.761017
376.000000;141.685791
377.000000;142.775406
378.000000;145.286392
379.000000;144.883942
380.000000;144.526611
381.000000;144.897034
382.000000;145.252365
383.000000;145.584152
384.000000;145.891739
385.000000;146.167236
386.000000;146.417877
387.000000;147.373993
388.000000;148.324860
389.000000;148.568954
390.000000;148.126556
391.000000;147.690735
392.000000;149.442596
393.000000;149.725952
394.000000;148.557816
395.000000;148.842499
396.000000;149.807755
397.000000;150.744888
398.000000;150.962814
399.000000;152.681976
400.000000;152.261169
401.000000;151.910400
402.000000;152.319412
403.000000;151.251404
404.000000;151.613953
405.000000;151.890778
406.000000;153.569992
407.000000;154.479004
408.000000;155.414154
409.000000;155.675919
410.000000;156.010315
411.000000;154.190399
412.000000;153.834381
413.000000;155.605225
414.000000;155.849976
415.000000;156.066620
416.000000;156.254425
417.000000;157.153595
418.000000;158.047546
419.000000;156.764862
420.000000;157.694794
421.000000;157.143768
422.000000;157.297562
423.000000;157.413391
424.000000;157.490601
425.000000;157.522675
426.000000;158.253662
427.000000;158.970901
428.000000;158.989227
429.000000;159.046829
430.000000;159.143005
431.000000;158.540298
432.000000;157.952637
433.000000;159.549408
434.000000;158.932922
435.000000;159.803314
436.000000;159.961685
437.000000;160.151489
438.000000;160.375931
439.000000;160.629211
440.000000;162.390228
441.000000;162.017212
442.000000;160.235229
443.000000;161.381104
444.000000;162.479889
