TIME;VELOCITY
0.000000;0.000000
20.000000;278.222229
40.000000;519.348145
60.000000;695.555542
80.000000;732.651855
100.000000;843.940796
120.000000;890.311157
140.000000;899.585205
160.000000;945.955627
180.000000;1020.148193
200.000000;1075.792603
220.000000;1187.081543
240.000000;1242.726074
260.000000;1242.725952
280.000000;1289.096436
300.000000;1363.289063
320.000000;1391.111206
340.000000;1391.111084
360.000000;1456.029785
380.000000;1437.481567
400.000000;1493.125977
420.000000;1493.125977
440.000000;1539.496338
460.000000;1567.318604
480.000000;1576.592773
500.000000;1604.414795
520.000000;1595.140869
540.000000;1595.140869
560.000000;1660.059326
580.000000;1613.689087
600.000000;1650.785278
620.000000;1706.429688
640.000000;1706.429688
660.000000;1650.785278
680.000000;1678.607422
700.000000;1669.333496
720.000000;1697.155762
740.000000;1678.607422
760.000000;1697.155518
780.000000;1678.607422
800.000000;1706.429688
820.000000;1706.429688
840.000000;1743.526001
860.000000;1706.429688
880.000000;1743.526001
900.000000;1734.251953
920.000000;1724.977905
940.000000;1715.703857
960.000000;1743.526123
980.000000;1734.251953
1000.000000;1789.896484
1020.000000;1706.429688
1040.000000;1734.251953
1060.000000;1752.800049
1080.000000;1752.800049
1100.000000;1762.074219
1120.000000;1743.526001
1140.000000;1752.800049
1160.000000;1771.348145
1180.000000;1752.800049
1200.000000;1743.526001
1220.000000;1743.526123
1240.000000;1706.429688
1260.000000;1752.800049
1280.000000;1752.800049
1300.000000;1706.429688
1320.000000;1743.526123
1340.000000;1734.251953
1360.000000;1697.155518
1380.000000;1771.348389
1400.000000;1771.348145
1420.000000;1724.977905
1440.000000;1799.170532
1460.000000;1780.622314
1480.000000;1780.622314
1500.000000;1706.429688
1520.000000;1724.977905
1540.000000;1734.251953
1560.000000;1715.703857
1580.000000;1762.074219
