TIME;VELOCITY
0.000000;0.000000
20.000000;27.822224
40.000000;18.548149
60.000000;37.096298
80.000000;46.370373
100.000000;46.370373
120.000000;64.918518
140.000000;64.918518
160.000000;83.466675
180.000000;83.466675
200.000000;92.740746
220.000000;92.740746
240.000000;92.740746
260.000000;111.288895
280.000000;111.288895
300.000000;111.288895
320.000000;120.562965
340.000000;120.562965
360.000000;139.111115
380.000000;129.837036
400.000000;129.837036
420.000000;139.111115
440.000000;129.837036
460.000000;139.111115
480.000000;148.385193
500.000000;148.385193
520.000000;148.385193
540.000000;148.385193
560.000000;166.933350
580.000000;148.385193
600.000000;166.933350
620.000000;157.659271
640.000000;157.659271
660.000000;166.933350
680.000000;166.933350
700.000000;166.933350
720.000000;166.933350
740.000000;176.207428
760.000000;166.933350
780.000000;176.207428
800.000000;176.207428
820.000000;185.481491
840.000000;176.207428
860.000000;166.933350
880.000000;176.207428
900.000000;176.207428
920.000000;166.933350
940.000000;166.933350
960.000000;166.933350
980.000000;176.207428
1000.000000;176.207428
1020.000000;166.933350
1040.000000;157.659271
1060.000000;166.933350
1080.000000;176.207428
1100.000000;166.933350
1120.000000;166.933350
1140.000000;166.933350
1160.000000;166.933350
1180.000000;166.933350
1200.000000;166.933350
1220.000000;166.933350
1240.000000;166.933350
1260.000000;166.933350
1280.000000;166.933350
1300.000000;176.207428
1320.000000;176.207428
1340.000000;166.933350
1360.000000;185.481491
1380.000000;166.933350
1400.000000;185.481491
1420.000000;166.933350
1440.000000;185.481491
1460.000000;166.933350
1480.000000;176.207428
1500.000000;176.207428
1520.000000;166.933350
1540.000000;166.933350
1560.000000;166.933350
1580.000000;185.481491
1600.000000;166.933350
1620.000000;166.933350
1640.000000;176.207428
1660.000000;166.933350
1680.000000;176.207428
1700.000000;166.933350
1720.000000;166.933350
1740.000000;148.385193
1760.000000;166.933350
1780.000000;157.659271
1800.000000;166.933350
1820.000000;166.933350
1840.000000;157.659271
1860.000000;166.933350
1880.000000;148.385193
1900.000000;166.933350
1920.000000;185.481491
1940.000000;166.933350
1960.000000;166.933350
1980.000000;166.933350
